	RM_C	RM_N
pp_73751	1.6460339913333333	2.0607352023333334
pp_124815	2.5690498993333333	3.0928568663333333
pp_57682	3.9307910316666668	5.177511966
pp_225255	6.048352514666667	7.471193602
pp_67197	0.29591283733333335	0.16217310766666668
pp_92509	2.9068844323333334	2.3971362553333333
pp_118355	0.15634640033333333	0.24042636666666664
pp_89244	28.38019923	24.114373233333332
pp_209153	0.9575224493333333	1.311925625
pp_213820	8.154081049666667	6.7189519833333335
pp_162746	13.243106096666667	16.311839003333333
pp_136259	31.498329806666664	37.15292716333333
pp_76514	0.6083382346666667	0.33912450666666666
pp_207933	9.663096478	11.435160318333333
pp_247749	4.7624839586666665	3.8086319129999997
pp_57770	29.740237036666667	24.751207056666665
pp_94007	10.991114636666666	13.033202436666667
pp_58174	0.16924444700000002	0.275688561
pp_197306	0.40598739333333334	0.2835707393333333
pp_137349	140.2561042	105.81743272666667
pp_59777	2.925510383	2.4195740586666665
pp_112164	2.6836726223333334	3.222004446
pp_239860	2.8843194393333333	2.1844356256666666
pp_132464	147.35119426666665	117.36022790333332
pp_214933	4.421413642666667	3.6022139306666667
pp_152951	8.639838169666668	11.659044085333333
pp_227177	9.668560557666666	11.672023968333333
pp_194392	3.4915937446666665	2.808739225
pp_195920	15.812126633333332	13.298751503333333
pp_215455	29.0185192	35.31156523
pp_137312	0.076487103	0.163622035
pp_89095	28.13925845	23.79138001
pp_202544	3.907994473	2.889211046666667
pp_200795	6.568445300333333	8.272268556
pp_161347	6.184351714666667	5.050535463
pp_228372	248.31088576666667	184.33583976666665
pp_110669	14.779915623333334	12.497845480999999
pp_239897	4.838572012666667	3.964269385666667
pp_79419	0.48136528166666664	0.297017184
pp_163062	15.277609426666666	11.635815659
pp_222596	1.171203457	1.997443366
pp_153085	3.933261846666667	3.3054191863333333
pp_172724	7.957881391	4.689818491666666
pp_175253	1.8056643706666666	1.0910724506666667
pp_243170	188.05220893333333	222.338249
pp_166406	16.609299956666668	19.824028213333335
pp_108331	4.4403432689999995	5.284939966
pp_202213	2.5491001923333334	1.9379397333333335
pp_98732	5.333945861	4.284653894666667
pp_225516	1.9282242286666667	1.4637306153333334
pp_208798	13.835898256666667	17.543890066
pp_231489	11.98653508	10.121358671666666
pp_228264	12.636742386666667	15.11024061
pp_144055	1.5892186893333333	0.9135948653333333
pp_117748	8.491604496666668	6.772169924666667
pp_108710	40.98100383333333	29.732338946666665
pp_246360	2.097037787	1.713930083
pp_141636	6.421230586333333	5.230883631999999
pp_73055	2.2659259303333332	1.8016586399999999
pp_243212	10.083307498666667	8.411937575666666
pp_217116	1.6667964106666666	1.340643582
pp_152505	30.784887530000002	24.77366185
pp_130976	43.40900634333333	36.17457664333333
pp_224283	14.950089826666666	12.585917176666667
pp_138161	47.99646853666667	56.96748826333334
pp_97610	4.975472326	4.1176586529999994
pp_85516	4.369010782	3.3847819413333333
pp_234585	9.016129189333334	7.256807441
pp_129074	0.5663281393333333	0.41881771366666665
pp_193130	23.186683306666666	31.293227732000002
pp_219739	16.89988835333333	19.975313113333332
pp_234065	79.41749398333334	66.52065296
pp_216805	2.483824153	3.016557431333333
pp_144657	11.836052430666667	9.311518195333333
pp_161825	7.080264998666666	5.546109008
pp_248278	27.064732616666667	22.33646684
pp_197097	0.011041741333333334	0.029258916
pp_137266	1.2623813466666667	1.690905511
pp_86023	1.3273474556666667	1.6493337086666666
pp_212276	14.975243301	18.36976034
pp_181013	17.379548006666667	13.198196175666666
pp_163880	13.65150735	10.669858938333332
pp_136381	4.025346853	2.382704192
pp_209241	4.611546802	3.6953540113333334
pp_206303	0.6180282583333333	0.9543581756666666
pp_131613	8.684505409	15.870632122
pp_147421	8.924226267	11.066992358666667
pp_142150	1.514499611	1.102985838
pp_198345	4.649605595666667	3.7117223636666665
pp_173105	8.833265175333333	6.552089406666666
pp_68911	10.964074016666666	17.302252939333336
pp_145407	0.38283792499999997	0.5907098643333333
pp_222132	3.5825055696666666	4.373812936666667
pp_178228	66.03428572	78.43744182333333
pp_179384	1.366052801	1.754212451
pp_134682	0.28888402166666666	0.19539113166666666
pp_135348	5.7957399149999995	7.657742843333334
pp_115246	18.514433333333333	21.81982533
pp_104744	2.039886566	1.5076445186666667
pp_155276	1.4968449910000001	0.953312071
pp_152277	1.450664924	1.073798962
pp_212778	2.037299242	3.10065866
pp_168864	2.953907180333333	3.629690462666667
pp_92808	2.299907547666667	2.7812808330000003
pp_172166	218.9367494	157.71686430666665
pp_154907	19.316203690000002	16.3481935
pp_91953	5.7554691443333335	8.025607776333333
pp_93787	4.883938666	5.840567965333333
pp_73364	4.168292072	4.957891412333333
pp_193145	6.756528683	5.670642016666667
pp_110440	1.5890981826666666	1.1744843063333334
pp_183205	7.827651951666667	9.423762022
pp_204763	2.033935375	1.6236881349999999
pp_188868	5.000554272333334	5.954994423
pp_68239	8.10277262	9.643539045
pp_218924	2.196834281	2.6606499003333335
pp_159765	1.356448115	1.7193409886666666
pp_197740	1.7268065576666667	2.1398962939999997
pp_184670	2.3106353779999997	1.6247102013333332
pp_79984	2.5474685953333336	4.633636388
pp_115157	0.9858337406666666	1.795775417
pp_91753	4.4318341509999994	3.726960542
pp_144995	3.2958455460000002	4.030488908
pp_108742	9.130814542666666	12.145519899
pp_73112	2.565036103666667	2.1400616023333336
pp_79270	19.90591972	14.995303233666666
pp_194276	28.180240689999998	33.90452623666667
pp_73484	2.4855623936666666	1.7960672153333335
pp_119215	7.386743517666667	8.919656153333333
pp_235209	20.21383984	24.458634283333332
pp_208870	13.900078823333333	11.383835677333332
pp_76221	12.023881471333334	14.592524382
pp_191896	0.7588588833333333	1.1398355106666667
pp_223320	0.763691228	0.5426532603333334
pp_243209	9.879870470333334	8.221022710333333
pp_104671	460.97444839999997	380.7552325666667
pp_72805	1.0724277773333335	0.816880894
pp_161330	74.52767413666668	88.45465580333334
pp_158237	30.783022376666665	37.927113123333335
pp_168599	15.283559296666667	18.192633893333333
pp_131214	71.25828798333333	84.71369046333334
pp_211925	2.7608831523333333	4.614700194
pp_184743	2.290421797	1.5818515933333333
pp_66649	2.31238479	1.9024039336666665
pp_136172	16.51040459	13.756065936666667
pp_141909	15.624532199999999	18.554045913333333
pp_200005	20.706530736666664	25.055402556666667
pp_25159	4.9258213306666665	6.010728935333334
pp_79297	53.305302346666664	38.112809326666664
pp_66083	5.446762899666667	4.514218719333334
pp_245233	27.673620086666666	32.70907405333333
pp_205999	24.855519473333334	17.186243305666665
pp_186079	3.016073496	3.658161578666667
pp_206530	1.673439824	1.076267138
pp_68562	4.021074166333333	2.7864456443333334
pp_170826	3.2293901716666666	2.4621022756666666
pp_250254	2.193566641	1.6143961793333332
pp_66846	7.894411670999999	6.376084823333334
pp_188909	6.893168565	5.782516159666667
pp_108644	55.11104802333333	45.91663111
pp_199867	19.684015796666667	16.400416413333332
pp_145466	2.1584856753333335	1.6123460506666667
pp_97150	26.803622403333332	31.84506019666667
pp_136636	11.087938232333332	13.33134169
pp_122063	0.35157751833333334	0.507953178
pp_181368	0.038319692	0.062723456
pp_234563	12.292698072333334	14.718198509999999
pp_240648	0.8915239516666666	1.3215637616666667
pp_199356	1.4174441093333334	1.893628959
pp_130556	6.659372777333333	8.300816612
pp_77784	4.009514674666667	3.0743329716666663
pp_137294	4.3419879266666666	5.477360381
pp_114296	6.044043152666667	7.3400933649999995
pp_245562	4.056045879	3.3700095793333333
pp_137259	0.35058698866666665	0.22332135
pp_92408	0.7661089966666667	1.1368890136666667
pp_234188	1.080848413	1.5915045626666666
pp_163810	0.182755883	0.372634013
pp_234464	29.427309996666665	23.51725163
pp_28895	34.71466326	29.128293356666667
pp_112230	2.2120645083333335	1.5318894536666667
pp_114234	1.8865549356666667	1.4852395073333333
pp_137328	1.9883693993333333	2.606692242333333
pp_57410	126.03482846666667	151.45856146333333
pp_244604	3.5669279693333333	4.283366878333333
pp_118259	6.642032036333333	4.951536823666666
pp_132465	144.99389833333333	115.99015732666666
pp_128270	3.8510519739999998	3.218099335
pp_250743	3.130537182	2.4329214943333333
pp_129982	0.16622787133333333	0.108486164
pp_72847	1.9116870363333334	1.504163218
pp_56627	1.0790328943333334	0.7088095903333334
pp_210190	0.16687216466666668	0.27931696233333336
pp_194987	0.7506129213333332	0.485055247
pp_217000	22.28906668333333	18.507470763333334
pp_233379	6.685743779333333	5.346263009333334
pp_214064	3.9393220733333334	3.022164087
pp_60967	0.9586498083333334	1.2672030403333334
pp_154405	3.973067208666667	4.766318202666667
pp_129734	6.585350251333333	8.067002397666666
pp_101406	5.539019534333334	10.324604809
pp_203889	2.550209858666667	2.101429561333333
pp_104673	139.44530626666668	114.58885579
pp_162779	3.5616051676666665	2.7576105159999997
pp_212123	18.498605703333332	15.614324103333333
pp_245880	0.9484946793333333	1.2073023783333334
pp_148595	10.945584727666667	9.183795746
pp_151673	14.688947843333333	11.260075953
pp_72904	3.4534612693333333	4.207524535666667
pp_234190	0.9986697116666667	1.3106540443333332
pp_74794	0.9534515276666667	0.5970317516666667
pp_89478	76.36337775999999	94.54800695
pp_115416	2.0649413886666665	2.524810681
pp_162750	6.195722233	7.564878678333333
pp_86823	24.695371046666665	20.890204106666665
pp_128225	29.745687179999997	23.604910354333335
pp_154912	21.717976756666665	18.40044539333333
pp_155280	3.1272906123333333	2.3828539346666666
pp_60222	23.010387016666666	17.964473010333332
pp_170936	21.117000126666667	16.628246044666668
pp_227459	0.0038243549999999998	0.016509811333333332
pp_64500	2.150142752333333	2.6064217716666667
pp_92430	2.9973158673333335	2.4448829433333334
pp_96504	8.365714754999999	7.000983614666667
pp_145720	32.846603736666665	40.24038509666667
pp_209002	19.482391893333336	15.65138528
pp_209117	2.275201974333333	1.1190416303333333
pp_25687	15.211760966666667	12.464550394333333
pp_138317	0.9189873453333334	1.484987236
pp_110599	13.605170866666667	11.364885835333332
pp_145276	16.100396846666666	18.951110803333332
pp_146446	20.46235376	17.395707303333335
pp_85438	3.8265858916666664	4.7191336643333335
pp_223453	3.4983945906666665	2.9233606863333335
pp_123767	25.86397259	20.704652466666666
pp_208855	0.05136308	0.02111223933333333
pp_233449	7.813435769000001	5.7269147910000004
pp_143768	1.6742160133333333	1.2162308496666667
pp_153512	0.473033547	0.745072909
pp_163372	3.5118518266666667	4.220986371
pp_135520	5.359488013333333	6.609503627
pp_117882	3.265825765	2.1348701303333333
pp_185150	2.956242053	2.4229471146666666
pp_243394	17.96443343	23.616495741333335
pp_92807	2.395368393	2.8840402546666666
pp_111392	3.7432897143333332	3.068705388666667
pp_117706	10.436020336333334	12.610365513666666
pp_236176	7.261263677	3.9717368533333333
pp_93879	1.8922996626666666	2.6481260456666664
pp_115280	3.136826081	2.4482107473333334
pp_178963	0.4732644106666667	0.7333307886666667
pp_185224	70.25171576333334	82.99716590666667
pp_118380	0.13461540833333333	0.2567829303333333
pp_227282	3.052650433	3.6665308459999997
pp_237639	1.3993802253333334	1.771831555
pp_119637	9.258590877666666	7.721598301999999
pp_141914	15.60691078	12.923687633333333
pp_158184	20.326373356666668	23.96591129
pp_222028	1.8650913476666666	1.456013783
pp_147387	0.7681695093333333	0.582232307
pp_89195	1.6712874683333334	2.222339802
pp_179069	3.9080720203333335	2.1752667616666668
pp_173304	16.699088806666666	20.155278226666667
pp_166285	8.033869709333333	6.430998875666667
pp_183392	23.28234277	28.413567903333334
pp_189139	1.9541320666666666	1.2857512063333334
pp_197058	2.2452629306666667	1.795108157
pp_212352	2.1116936060000002	2.5655078346666667
pp_79488	6.617324570666667	5.350519633333334
pp_155878	1.1455543253333333	1.4781360133333334
pp_145096	9.004562108333333	11.200780187666666
pp_148483	21.206118076666666	17.726206733333335
pp_115417	3.0830370036666666	3.73974897
pp_203605	5.681795850333334	7.110930096666666
pp_73057	2.1190180373333334	1.6652122756666667
pp_64307	2.1243737503333335	2.7349198086666666
pp_176482	2.20886361	2.667110037
pp_236345	4.053030189666667	5.194304168
pp_173261	105.27466144666667	83.69799493666667
pp_214251	8.557965691333333	6.865279579666667
pp_76652	5.755609203	4.794233286333333
pp_208156	119.65513803333333	100.61601082666667
pp_170779	2.325158533333333	2.990704198
pp_233957	26.347101433333332	20.727089549333332
pp_208923	6.546830049	5.197743583
pp_115813	1.4651726933333333	1.0144274986666666
pp_120689	2.2078652696666667	1.7211988853333333
pp_179635	33.131262033333336	24.71210498
pp_211958	1.6571626263333332	1.2751694623333332
pp_85627	1.831439328	1.227040856
pp_145049	1.419627119	1.7895737823333333
pp_120460	3.0209047196666665	2.4696595996666666
pp_149667	4.023342062666667	6.055186513333333
pp_87069	7.3480863030000005	5.792268235
pp_237369	0.3094500436666667	0.6137790243333333
pp_91754	4.568841993333334	3.837274493
pp_116847	0.977510686	1.2489677283333334
pp_98405	2.6610388806666667	1.9091890223333334
pp_191808	0.126556211	0.07950382233333333
pp_215770	10.991001318	9.280921789333334
pp_83501	1.7989170393333334	1.3640796393333332
pp_138480	0.8514476243333333	1.3104828906666666
pp_225240	0.727096832	1.0062266743333332
pp_61400	4.965047400666666	5.987581150666666
pp_118069	2.5155792646666666	1.9703581543333333
pp_212100	16.056424723333333	13.053990882666666
pp_154920	40.540916726666666	34.171650023333335
pp_194964	6.526621283	5.39692264
pp_199891	3.156861343666667	3.782673463
pp_212078	646.2395902666667	775.6724715333334
pp_153527	41.24581640666667	34.23371812333333
pp_201132	1.5126240896666667	1.8622957776666667
pp_203493	22.514228483333333	27.12163928
pp_194366	5.401009724333333	6.6294710493333335
pp_200018	5.846592854666667	4.837028683
pp_66788	7.385140701999999	6.027722218
pp_86973	4.1510239423333335	5.356883881666667
pp_106847	9.09492792	7.2680837763333335
pp_147609	1.5931655413333332	1.2317425196666667
pp_173502	1.8417168353333333	1.393930739
pp_112431	3.0878254333333333	2.5000728496666667
pp_91788	2.7967384183333333	1.8330159263333332
pp_73200	9.106193836333333	7.563077627666667
pp_184241	2.7691863750000003	1.8606874773333333
pp_195034	2.4199316546666667	2.8959265216666665
pp_192967	4.603218211	3.848863070333333
pp_196564	3.8864925893333333	6.034565678666667
pp_197260	10.141632131333333	8.314096697666667
pp_131208	6.050400936	4.983985015333333
pp_58026	1.0887601106666667	1.8840237876666668
pp_206424	0.6100158526666667	0.847718082
pp_62491	5.502669148	4.168159122
pp_137914	2.0646542856666668	1.672862808
pp_192064	0.748038189	1.21745992
pp_72741	15.231380518	23.049879012666665
pp_233676	2.237805048	1.811097937
pp_66285	0.648359509	0.858170405
pp_62022	1.389414988	0.9860972903333334
pp_224634	3.6429823773333334	2.723129853
pp_232008	2.847907810666667	3.51039689
pp_76387	5.989483405333333	4.931148636333333
pp_119619	4.597909757666667	3.853739263
pp_130977	67.33369644333334	56.26468394
pp_214831	6.405763626666666	5.245369929333333
pp_173099	2.4775950393333335	1.9882776673333333
pp_114648	13.185178473333334	15.517791143333334
pp_191929	9.492417469	11.412261990000001
pp_68671	3.1730070803333335	2.616065527
pp_172237	0.24025153433333335	0.12815545733333333
pp_129975	1.68575246	1.3027208813333333
pp_85215	1.9729387776666667	2.820853884
pp_209115	2.6545460779999996	1.1695630726666666
pp_118322	8.171918535	9.80529757
pp_115002	3.0982784353333335	2.367495497333333
pp_132466	146.16120823333335	117.33149519
pp_147869	1.7566858973333332	2.1927357460000003
pp_240091	25.832076186666665	31.105337549999998
pp_143837	9.305326336666667	7.024182186
pp_218771	9.29976819	11.055319990666666
pp_215766	2.869222478666667	2.3812185533333334
pp_205573	13.406055863333334	16.48698366
pp_234035	0.072605187	0.03301962233333333
pp_87400	8.296825307666666	6.6244866
pp_163896	15.398052496666667	12.87556254
